TYLER OBRIEN SHULTZ,3,,,,,,
Reference resistors:  ,,,,,,,
2,3,79,BIOTIN,4,,,
3,3,0,BSA,0,,,
3,4,1,BSA,0,,,
3,4,6,BSA,0,,,
3,4,7,BSA,0,,,
3,4,8,BSA,0,,,
3,4,9,BSA,0,,,
3,4,14,BSA,0,,,
3,4,15,BSA,0,,,
3,4,24,THC,1,,,
3,4,25,THC,1,,,
3,4,30,THC,1,,,
3,4,31,THC,1,,,
3,4,32,THC,1,,,
3,4,33,THC,1,,,
3,4,38,THC,1,,,
3,4,39,THC,2,,,
3,4,44,BSA,1,,,
3,4,64,BIOTIN,5,,,
3,4,65,BIOTIN,5,,,
3,4,69,THC,3,,,
3,4,70,BIOTIN,5,,,
3,4,71,BIOTIN,5,,,
3,4,72,BIOTIN,5,,,
3,4,73,BIOTIN,5,,,
3,5,78,BIOTIN,7,,,
3,5,79,BIOTIN,7,,,
4,5,0,BSA,0,,,
4,5,1,BSA,0,,,
4,5,6,BSA,0,,,
4,5,7,BSA,0,,,
4,5,8,BSA,0,,,
4,5,9,BSA,0,,,
4,5,14,BSA,0,,,
4,5,15,BSA,0,,,
4,5,24,THC,1,,,
4,5,25,THC,1,,,
4,5,30,THC,1,,,
4,5,31,THC,2,,,
4,5,32,THC,2,,,
4,5,33,THC,2,,,
4,5,38,THC,2,,,
4,5,39,THC,2,,,
4,5,44,BSA,1,,,
4,5,64,BIOTIN,6,,,
4,5,65,BIOTIN,6,,,
4,5,69,THC,4,,,
4,5,70,BIOTIN,6,,,
4,5,71,BIOTIN,6,,,
4,5,72,BIOTIN,7,,,
4,5,73,BIOTIN,7,,,
4,5,78,BIOTIN,7,,,
4,6,79,BIOTIN,9,,,
5,6,0,BSA,0,,,
5,6,1,BSA,0,,,
5,6,6,BSA,0,,,
5,6,7,BSA,0,,,
5,6,8,BSA,0,,,
5,6,9,BSA,0,,,
5,6,14,BSA,0,,,
5,6,15,BSA,0,,,
5,6,24,THC,1,,,
5,6,25,THC,1,,,
5,6,30,THC,2,,,
5,6,31,THC,2,,,
5,6,32,THC,2,,,
5,6,33,THC,2,,,
5,6,38,THC,2,,,
5,6,39,THC,3,,,
5,6,44,BSA,1,,,
5,6,64,BIOTIN,7,,,
5,6,65,BIOTIN,7,,,
5,6,69,THC,5,,,
5,6,70,BIOTIN,8,,,
5,6,71,BIOTIN,8,,,
5,6,72,BIOTIN,8,,,
5,6,73,BIOTIN,8,,,
5,7,78,BIOTIN,10,,,
5,7,79,BIOTIN,10,,,
6,7,0,BSA,0,,,
6,7,1,BSA,0,,,
6,7,6,BSA,0,,,
6,7,7,BSA,0,,,
6,7,8,BSA,0,,,
6,7,9,BSA,0,,,
6,7,14,BSA,0,,,
6,7,15,BSA,0,,,
6,7,24,THC,2,,,
6,7,25,THC,2,,,
6,7,30,THC,2,,,
6,7,31,THC,2,,,
6,7,32,THC,2,,,
6,7,33,THC,3,,,
6,7,38,THC,3,,,
6,7,39,THC,3,,,
6,7,44,BSA,2,,,
6,7,64,BIOTIN,8,,,
6,7,65,BIOTIN,8,,,
6,7,69,THC,6,,,
6,7,70,BIOTIN,9,,,
6,7,71,BIOTIN,9,,,
6,7,72,BIOTIN,9,,,
6,7,73,BIOTIN,9,,,
6,8,78,BIOTIN,12,,,
6,8,79,BIOTIN,12,,,
7,8,0,BSA,0,,,
7,8,1,BSA,0,,,
7,8,6,BSA,0,,,
7,8,7,BSA,0,,,
7,8,8,BSA,0,,,
7,8,9,BSA,0,,,
7,8,14,BSA,0,,,
7,8,15,BSA,0,,,
7,8,24,THC,2,,,
7,8,25,THC,2,,,
7,8,30,THC,3,,,
7,8,31,THC,3,,,
7,8,32,THC,3,,,
7,8,33,THC,3,,,
7,8,38,THC,3,,,
7,8,39,THC,4,,,
7,8,44,BSA,2,,,
7,8,64,BIOTIN,9,,,
7,8,65,BIOTIN,10,,,
7,8,69,THC,7,,,
7,8,70,BIOTIN,10,,,
7,8,71,BIOTIN,11,,,
7,8,72,BIOTIN,11,,,
7,8,73,BIOTIN,11,,,
7,8,78,BIOTIN,12,,,
7,8,79,BIOTIN,12,,,
8,9,0,BSA,0,,,
8,9,1,BSA,0,,,
8,9,6,BSA,0,,,
8,9,7,BSA,0,,,
8,9,8,BSA,0,,,
8,9,9,BSA,0,,,
8,9,14,BSA,0,,,
8,9,15,BSA,0,,,
8,9,24,THC,2,,,
8,9,25,THC,2,,,
8,9,30,THC,3,,,
8,9,31,THC,3,,,
8,9,32,THC,3,,,
8,9,33,THC,3,,,
8,9,38,THC,4,,,
8,9,39,THC,4,,,
8,9,44,BSA,2,,,
8,9,64,BIOTIN,11,,,
8,9,65,BIOTIN,11,,,
8,9,69,THC,8,,,
8,9,70,BIOTIN,12,,,
8,9,71,BIOTIN,12,,,
8,9,72,BIOTIN,12,,,
8,9,73,BIOTIN,12,,,
8,9,78,BIOTIN,13,,,
8,9,79,BIOTIN,13,,,
9,9,0,BSA,0,,,
9,9,1,BSA,0,,,
9,10,6,BSA,0,,,
9,10,7,BSA,0,,,
9,10,8,BSA,0,,,
9,10,9,BSA,0,,,
9,10,14,BSA,0,,,
9,10,15,BSA,0,,,
9,10,24,THC,3,,,
9,10,25,THC,3,,,
9,10,30,THC,3,,,
9,10,31,THC,3,,,
9,10,32,THC,4,,,
9,10,33,THC,4,,,
9,10,38,THC,4,,,
9,10,39,THC,5,,,
9,10,44,BSA,2,,,
9,10,64,BIOTIN,12,,,
9,10,65,BIOTIN,12,,,
9,10,69,THC,8,,,
9,10,70,BIOTIN,13,,,
9,10,71,BIOTIN,13,,,
9,10,72,BIOTIN,13,,,
9,10,73,BIOTIN,14,,,
9,10,78,BIOTIN,15,,,
9,10,79,BIOTIN,15,,,
10,10,0,BSA,0,,,
10,10,1,BSA,0,,,
10,10,6,BSA,0,,,
10,11,7,BSA,0,,,
10,11,8,BSA,0,,,
10,11,9,BSA,0,,,
10,11,14,BSA,0,,,
10,11,15,BSA,1,,,
10,11,24,THC,3,,,
10,11,25,THC,3,,,
10,11,30,THC,4,,,
10,11,31,THC,4,,,
10,11,32,THC,4,,,
10,11,33,THC,4,,,
10,11,38,THC,5,,,
10,11,39,THC,5,,,
10,11,44,BSA,3,,,
10,11,64,BIOTIN,13,,,
10,11,65,BIOTIN,13,,,
10,11,69,THC,9,,,
10,11,70,BIOTIN,14,,,
10,11,71,BIOTIN,15,,,
10,11,72,BIOTIN,15,,,
10,11,73,BIOTIN,15,,,
10,11,78,BIOTIN,16,,,
10,11,79,BIOTIN,16,,,
11,11,0,BSA,0,,,
11,11,1,BSA,0,,,
11,11,6,BSA,0,,,
11,11,7,BSA,0,,,
11,11,8,BSA,0,,,
11,11,9,BSA,0,,,
11,12,14,BSA,1,,,
11,12,15,BSA,1,,,
11,12,24,THC,3,,,
11,12,25,THC,3,,,
11,12,30,THC,4,,,
11,12,31,THC,4,,,
11,12,32,THC,4,,,
11,12,33,THC,5,,,
11,12,38,THC,5,,,
11,12,39,THC,5,,,
11,12,44,BSA,3,,,
11,12,64,BIOTIN,14,,,
11,12,65,BIOTIN,14,,,
11,12,69,THC,10,,,
11,12,70,BIOTIN,16,,,
11,12,71,BIOTIN,16,,,
11,12,72,BIOTIN,16,,,
11,12,73,BIOTIN,16,,,
11,12,78,BIOTIN,17,,,
11,12,79,BIOTIN,18,,,
12,12,0,BSA,0,,,
12,12,1,BSA,0,,,
12,12,6,BSA,0,,,
12,12,7,BSA,0,,,
12,12,8,BSA,0,,,
12,12,9,BSA,0,,,
12,12,14,BSA,1,,,
12,12,15,BSA,1,,,
12,13,24,THC,3,,,
12,13,25,THC,4,,,
12,13,30,THC,4,,,
12,13,31,THC,5,,,
12,13,32,THC,5,,,
12,13,33,THC,5,,,
12,13,38,THC,6,,,
12,13,39,THC,6,,,
12,13,44,BSA,3,,,
12,13,64,BIOTIN,15,,,
12,13,65,BIOTIN,16,,,
12,13,69,THC,11,,,
12,13,70,BIOTIN,17,,,
12,13,71,BIOTIN,17,,,
12,13,72,BIOTIN,17,,,
12,13,73,BIOTIN,18,,,
12,13,78,BIOTIN,19,,,
12,13,79,BIOTIN,19,,,
13,13,0,BSA,0,,,
13,13,1,BSA,0,,,
13,13,6,BSA,0,,,
13,13,7,BSA,0,,,
13,13,8,BSA,0,,,
13,13,9,BSA,0,,,
13,13,14,BSA,1,,,
13,13,15,BSA,1,,,
13,13,24,THC,3,,,
13,14,25,THC,4,,,
13,14,30,THC,5,,,
13,14,31,THC,5,,,
13,14,32,THC,5,,,
13,14,33,THC,5,,,
13,14,38,THC,6,,,
13,14,39,THC,6,,,
13,14,44,BSA,3,,,
13,14,64,BIOTIN,17,,,
13,14,65,BIOTIN,17,,,
13,14,69,THC,12,,,
13,14,70,BIOTIN,18,,,
13,14,71,BIOTIN,18,,,
13,14,72,BIOTIN,19,,,
13,14,73,BIOTIN,19,,,
13,14,78,BIOTIN,20,,,
13,14,79,BIOTIN,21,,,
14,14,0,BSA,0,,,
14,14,1,BSA,0,,,
14,14,6,BSA,0,,,
14,14,7,BSA,0,,,
14,14,8,BSA,0,,,
14,14,9,BSA,0,,,
14,14,14,BSA,1,,,
14,14,15,BSA,1,,,
14,14,24,THC,4,,,
14,14,25,THC,4,,,
14,14,30,THC,5,,,
14,15,31,THC,5,,,
14,15,32,THC,6,,,
14,15,33,THC,6,,,
14,15,38,THC,7,,,
14,15,39,THC,7,,,
14,15,44,BSA,4,,,
14,15,64,BIOTIN,18,,,
14,15,65,BIOTIN,18,,,
14,15,69,THC,13,,,
14,15,70,BIOTIN,19,,,
14,15,71,BIOTIN,20,,,
14,15,72,BIOTIN,20,,,
14,15,73,BIOTIN,20,,,
14,15,78,BIOTIN,22,,,
14,15,79,BIOTIN,22,,,
15,15,0,BSA,0,,,
15,15,1,BSA,0,,,
15,15,6,BSA,0,,,
15,15,7,BSA,0,,,
15,15,8,BSA,0,,,
15,15,9,BSA,0,,,
15,15,14,BSA,1,,,
15,15,15,BSA,1,,,
15,15,24,THC,4,,,
15,15,25,THC,4,,,
15,15,30,THC,5,,,
15,15,31,THC,5,,,
15,16,32,THC,6,,,
15,16,33,THC,6,,,
15,16,38,THC,7,,,
15,16,39,THC,7,,,
15,16,44,BSA,4,,,
15,16,64,BIOTIN,19,,,
15,16,65,BIOTIN,19,,,
15,16,69,THC,13,,,
15,16,70,BIOTIN,21,,,
15,16,71,BIOTIN,21,,,
15,16,72,BIOTIN,21,,,
15,16,73,BIOTIN,22,,,
15,16,78,BIOTIN,23,,,
15,16,79,BIOTIN,23,,,
16,16,0,BSA,0,,,
16,16,1,BSA,0,,,
16,16,6,BSA,0,,,
16,16,7,BSA,0,,,
16,16,8,BSA,0,,,
16,16,9,BSA,0,,,
16,16,14,BSA,1,,,
16,16,15,BSA,1,,,
16,16,24,THC,4,,,
16,16,25,THC,5,,,
16,16,30,THC,6,,,
16,16,31,THC,6,,,
16,16,32,THC,6,,,
16,16,33,THC,6,,,
16,16,38,THC,7,,,
16,17,39,THC,8,,,
16,17,44,BSA,4,,,
16,17,64,BIOTIN,20,,,
16,17,65,BIOTIN,20,,,
16,17,69,THC,14,,,
16,17,70,BIOTIN,22,,,
16,17,71,BIOTIN,22,,,
16,17,72,BIOTIN,23,,,
16,17,73,BIOTIN,23,,,
16,17,78,BIOTIN,25,,,
16,17,79,BIOTIN,25,,,
17,17,0,BSA,0,,,
17,17,1,BSA,0,,,
17,17,6,BSA,0,,,
17,17,7,BSA,0,,,
17,17,8,BSA,0,,,
17,17,9,BSA,0,,,
17,17,14,BSA,1,,,
17,17,15,BSA,1,,,
17,17,24,THC,5,,,
17,17,25,THC,5,,,
17,17,30,THC,6,,,
17,17,31,THC,6,,,
17,17,32,THC,6,,,
17,17,33,THC,7,,,
17,18,38,THC,8,,,
17,18,39,THC,8,,,
17,18,44,BSA,4,,,
17,18,64,BIOTIN,21,,,
17,18,65,BIOTIN,22,,,
17,18,69,THC,15,,,
17,18,70,BIOTIN,23,,,
17,18,71,BIOTIN,24,,,
17,18,72,BIOTIN,24,,,
17,18,73,BIOTIN,24,,,
17,18,78,BIOTIN,26,,,
17,18,79,BIOTIN,26,,,
18,18,0,BSA,0,,,
18,18,1,BSA,0,,,
18,18,6,BSA,0,,,
18,18,7,BSA,0,,,
18,18,8,BSA,0,,,
18,18,9,BSA,1,,,
18,18,14,BSA,1,,,
18,18,15,BSA,1,,,
18,18,24,THC,5,,,
18,18,25,THC,5,,,
18,18,30,THC,6,,,
18,18,31,THC,7,,,
18,18,32,THC,7,,,
18,18,33,THC,7,,,
18,18,38,THC,8,,,
18,18,39,THC,8,,,
18,19,44,BSA,5,,,
18,19,64,BIOTIN,22,,,
18,19,65,BIOTIN,23,,,
18,19,69,THC,16,,,
18,19,70,BIOTIN,24,,,
18,19,71,BIOTIN,25,,,
18,19,72,BIOTIN,25,,,
18,19,73,BIOTIN,26,,,
18,19,78,BIOTIN,27,,,
18,19,79,BIOTIN,28,,,
19,19,0,BSA,0,,,
19,19,1,BSA,0,,,
19,19,6,BSA,0,,,
19,19,7,BSA,0,,,
19,19,8,BSA,0,,,
19,19,9,BSA,1,,,
19,19,14,BSA,1,,,
19,19,15,BSA,1,,,
19,19,24,THC,5,,,
19,19,25,THC,5,,,
19,19,30,THC,7,,,
19,19,31,THC,7,,,
19,19,32,THC,7,,,
19,19,33,THC,7,,,
19,19,38,THC,9,,,
19,19,39,THC,9,,,
19,19,44,BSA,5,,,
19,19,64,BIOTIN,22,,,
19,20,65,BIOTIN,24,,,
19,20,69,THC,17,,,
19,20,70,BIOTIN,26,,,
19,20,71,BIOTIN,26,,,
19,20,72,BIOTIN,26,,,
19,20,73,BIOTIN,27,,,
19,20,78,BIOTIN,29,,,
19,20,79,BIOTIN,29,,,
20,20,0,BSA,0,,,
20,20,1,BSA,0,,,
20,20,6,BSA,0,,,
20,20,7,BSA,0,,,
20,20,8,BSA,0,,,
20,20,9,BSA,1,,,
20,20,14,BSA,1,,,
20,20,15,BSA,1,,,
20,20,24,THC,5,,,
20,20,25,THC,6,,,
20,20,30,THC,7,,,
20,20,31,THC,7,,,
20,20,32,THC,7,,,
20,20,33,THC,8,,,
20,20,38,THC,9,,,
20,20,39,THC,9,,,
20,20,44,BSA,5,,,
20,20,64,BIOTIN,23,,,
20,20,65,BIOTIN,24,,,
20,20,69,THC,17,,,
20,21,70,BIOTIN,27,,,
20,21,71,BIOTIN,27,,,
20,21,72,BIOTIN,28,,,
20,21,73,BIOTIN,28,,,
20,21,78,BIOTIN,30,,,
20,21,79,BIOTIN,30,,,
21,21,0,BSA,0,,,
21,21,1,BSA,0,,,
21,21,6,BSA,0,,,
21,21,7,BSA,0,,,
21,21,8,BSA,1,,,
21,21,9,BSA,1,,,
21,21,14,BSA,1,,,
21,21,15,BSA,1,,,
21,21,24,THC,6,,,
21,21,25,THC,6,,,
21,21,30,THC,7,,,
21,21,31,THC,8,,,
21,21,32,THC,8,,,
21,21,33,THC,8,,,
21,21,38,THC,9,,,
21,21,39,THC,10,,,
21,21,44,BSA,5,,,
21,21,64,BIOTIN,25,,,
21,21,65,BIOTIN,25,,,
21,21,69,THC,18,,,
21,21,70,BIOTIN,27,,,
21,21,71,BIOTIN,27,,,
21,22,72,BIOTIN,29,,,
21,22,73,BIOTIN,29,,,
21,22,78,BIOTIN,31,,,
21,22,79,BIOTIN,32,,,
22,22,0,BSA,0,,,
22,22,1,BSA,0,,,
22,22,6,BSA,0,,,
22,22,7,BSA,0,,,
22,22,8,BSA,1,,,
22,22,9,BSA,1,,,
22,22,14,BSA,1,,,
22,22,15,BSA,2,,,
22,22,24,THC,6,,,
22,22,25,THC,6,,,
22,22,30,THC,8,,,
22,22,31,THC,8,,,
22,22,32,THC,8,,,
22,22,33,THC,8,,,
22,22,38,THC,10,,,
22,22,39,THC,10,,,
22,22,44,BSA,5,,,
22,22,64,BIOTIN,26,,,
22,22,65,BIOTIN,26,,,
22,22,69,THC,18,,,
22,22,70,BIOTIN,28,,,
22,22,71,BIOTIN,29,,,
22,22,72,BIOTIN,29,,,
22,23,73,BIOTIN,31,,,
22,23,78,BIOTIN,33,,,
22,23,79,BIOTIN,33,,,
23,23,0,BSA,0,,,
23,23,1,BSA,0,,,
23,23,6,BSA,0,,,
23,23,7,BSA,0,,,
23,23,8,BSA,1,,,
23,23,9,BSA,1,,,
23,23,14,BSA,1,,,
23,23,15,BSA,2,,,
23,23,24,THC,6,,,
23,23,25,THC,7,,,
23,23,30,THC,8,,,
23,23,31,THC,8,,,
23,23,32,THC,9,,,
23,23,33,THC,9,,,
23,23,38,THC,10,,,
23,23,39,THC,11,,,
23,23,44,BSA,6,,,
23,23,64,BIOTIN,27,,,
23,23,65,BIOTIN,27,,,
23,23,69,THC,19,,,
23,23,70,BIOTIN,29,,,
23,23,71,BIOTIN,30,,,
23,23,72,BIOTIN,30,,,
23,23,73,BIOTIN,31,,,
23,23,78,BIOTIN,33,,,
23,24,79,BIOTIN,35,,,
24,24,0,BSA,0,,,
24,24,1,BSA,0,,,
24,24,6,BSA,0,,,
24,24,7,BSA,1,,,
24,24,8,BSA,1,,,
24,24,9,BSA,1,,,
24,24,14,BSA,2,,,
24,24,15,BSA,2,,,
24,24,24,THC,7,,,
24,24,25,THC,7,,,
24,24,30,THC,8,,,
24,24,31,THC,9,,,
24,24,32,THC,9,,,
24,24,33,THC,9,,,
24,24,38,THC,11,,,
24,24,39,THC,11,,,
24,24,44,BSA,6,,,
24,24,64,BIOTIN,28,,,
24,24,65,BIOTIN,28,,,
24,24,69,THC,20,,,
24,24,70,BIOTIN,31,,,
24,24,71,BIOTIN,31,,,
24,24,72,BIOTIN,31,,,
24,24,73,BIOTIN,32,,,
24,24,78,BIOTIN,34,,,
24,24,79,BIOTIN,35,,,
25,24,0,BSA,0,,,
25,25,1,BSA,0,,,
25,25,6,BSA,0,,,
25,25,7,BSA,1,,,
25,25,8,BSA,1,,,
25,25,9,BSA,1,,,
25,25,14,BSA,2,,,
25,25,15,BSA,2,,,
25,25,24,THC,7,,,
25,25,25,THC,7,,,
25,25,30,THC,9,,,
25,25,31,THC,9,,,
25,25,32,THC,9,,,
25,25,33,THC,10,,,
25,25,38,THC,11,,,
25,25,39,THC,11,,,
25,25,44,BSA,6,,,
25,25,64,BIOTIN,29,,,
25,25,65,BIOTIN,29,,,
25,25,69,THC,21,,,
25,25,70,BIOTIN,32,,,
25,25,71,BIOTIN,32,,,
25,25,72,BIOTIN,33,,,
25,25,73,BIOTIN,33,,,
25,25,78,BIOTIN,35,,,
25,25,79,BIOTIN,36,,,
26,25,0,BSA,0,,,
26,25,1,BSA,0,,,
26,25,6,BSA,0,,,
26,26,7,BSA,1,,,
26,26,8,BSA,1,,,
26,26,9,BSA,1,,,
26,26,14,BSA,2,,,
26,26,15,BSA,2,,,
26,26,24,THC,7,,,
26,26,25,THC,7,,,
26,26,30,THC,9,,,
26,26,31,THC,9,,,
26,26,32,THC,10,,,
26,26,33,THC,10,,,
26,26,38,THC,12,,,
26,26,39,THC,12,,,
26,26,44,BSA,6,,,
26,26,64,BIOTIN,30,,,
26,26,65,BIOTIN,31,,,
26,26,69,THC,21,,,
26,26,70,BIOTIN,33,,,
26,26,71,BIOTIN,33,,,
26,26,72,BIOTIN,34,,,
26,26,73,BIOTIN,34,,,
26,26,78,BIOTIN,37,,,
26,26,79,BIOTIN,37,,,
27,26,0,BSA,0,,,
27,26,1,BSA,0,,,
27,26,6,BSA,0,,,
27,26,7,BSA,1,,,
27,27,8,BSA,1,,,
27,27,9,BSA,1,,,
27,27,14,BSA,2,,,
27,27,15,BSA,2,,,
27,27,24,THC,7,,,
27,27,25,THC,8,,,
27,27,30,THC,9,,,
27,27,31,THC,10,,,
27,27,32,THC,10,,,
27,27,33,THC,10,,,
27,27,38,THC,12,,,
27,27,39,THC,12,,,
27,27,44,BSA,7,,,
27,27,64,BIOTIN,31,,,
27,27,65,BIOTIN,32,,,
27,27,69,THC,22,,,
27,27,70,BIOTIN,34,,,
27,27,71,BIOTIN,35,,,
27,27,72,BIOTIN,35,,,
27,27,73,BIOTIN,36,,,
27,27,78,BIOTIN,38,,,
27,27,79,BIOTIN,39,,,
28,27,0,BSA,0,,,
28,27,1,BSA,0,,,
28,27,6,BSA,0,,,
28,27,7,BSA,1,,,
28,27,8,BSA,1,,,
28,27,9,BSA,1,,,
28,28,14,BSA,2,,,
28,28,15,BSA,2,,,
28,28,24,THC,8,,,
28,28,25,THC,8,,,
28,28,30,THC,10,,,
28,28,31,THC,10,,,
28,28,32,THC,10,,,
28,28,33,THC,11,,,
28,28,38,THC,12,,,
28,28,39,THC,13,,,
28,28,44,BSA,7,,,
28,28,64,BIOTIN,32,,,
28,28,65,BIOTIN,33,,,
28,28,69,THC,23,,,
28,28,70,BIOTIN,35,,,
28,28,71,BIOTIN,36,,,
28,28,72,BIOTIN,36,,,
28,28,73,BIOTIN,37,,,
28,28,78,BIOTIN,39,,,
28,28,79,BIOTIN,40,,,
29,28,0,BSA,0,,,
29,28,1,BSA,0,,,
29,28,6,BSA,1,,,
29,28,7,BSA,1,,,
29,28,8,BSA,1,,,
29,28,9,BSA,1,,,
29,28,14,BSA,2,,,
29,28,15,BSA,2,,,
29,29,24,THC,8,,,
29,29,25,THC,8,,,
29,29,30,THC,10,,,
29,29,31,THC,10,,,
29,29,32,THC,11,,,
29,29,33,THC,11,,,
29,29,38,THC,13,,,
29,29,39,THC,13,,,
29,29,44,BSA,7,,,
29,29,64,BIOTIN,33,,,
29,29,65,BIOTIN,34,,,
29,29,69,THC,24,,,
29,29,70,BIOTIN,36,,,
29,29,71,BIOTIN,37,,,
29,29,72,BIOTIN,37,,,
29,29,73,BIOTIN,38,,,
29,29,78,BIOTIN,41,,,
29,29,79,BIOTIN,41,,,
30,29,0,BSA,0,,,
30,29,1,BSA,0,,,
30,29,6,BSA,1,,,
30,29,7,BSA,1,,,
30,29,8,BSA,1,,,
30,29,9,BSA,1,,,
30,29,14,BSA,2,,,
30,29,15,BSA,2,,,
30,29,24,THC,8,,,
30,29,25,THC,8,,,
30,30,30,THC,10,,,
30,30,31,THC,11,,,
30,30,32,THC,11,,,
30,30,33,THC,11,,,
30,30,38,THC,13,,,
30,30,39,THC,14,,,
30,30,44,BSA,7,,,
30,30,64,BIOTIN,34,,,
30,30,65,BIOTIN,35,,,
30,30,69,THC,25,,,
30,30,70,BIOTIN,38,,,
30,30,71,BIOTIN,38,,,
30,30,72,BIOTIN,39,,,
30,30,73,BIOTIN,39,,,
30,30,78,BIOTIN,42,,,
30,30,79,BIOTIN,42,,,
31,30,0,BSA,0,,,
31,30,1,BSA,0,,,
31,30,6,BSA,1,,,
31,30,7,BSA,1,,,
31,30,8,BSA,1,,,
31,30,9,BSA,1,,,
31,30,14,BSA,2,,,
31,30,15,BSA,2,,,
31,30,24,THC,8,,,
31,30,25,THC,9,,,
31,30,30,THC,10,,,
31,31,31,THC,11,,,
31,31,32,THC,11,,,
31,31,33,THC,12,,,
31,31,38,THC,14,,,
31,31,39,THC,14,,,
31,31,44,BSA,8,,,
31,31,64,BIOTIN,35,,,
31,31,65,BIOTIN,36,,,
31,31,69,THC,25,,,
31,31,70,BIOTIN,39,,,
31,31,71,BIOTIN,39,,,
31,31,72,BIOTIN,40,,,
31,31,73,BIOTIN,40,,,
31,31,78,BIOTIN,43,,,
31,31,79,BIOTIN,44,,,
32,31,0,BSA,0,,,
32,31,1,BSA,0,,,
32,31,6,BSA,1,,,
32,31,7,BSA,1,,,
32,31,8,BSA,1,,,
32,31,9,BSA,1,,,
32,31,14,BSA,2,,,
32,31,15,BSA,2,,,
32,31,24,THC,8,,,
32,31,25,THC,9,,,
32,31,30,THC,11,,,
32,32,31,THC,11,,,
32,32,32,THC,12,,,
32,32,33,THC,12,,,
32,32,38,THC,14,,,
32,32,39,THC,14,,,
32,32,44,BSA,8,,,
32,32,64,BIOTIN,36,,,
32,32,65,BIOTIN,37,,,
32,32,69,THC,26,,,
32,32,70,BIOTIN,40,,,
32,32,71,BIOTIN,40,,,
32,32,72,BIOTIN,41,,,
32,32,73,BIOTIN,42,,,
32,32,78,BIOTIN,44,,,
32,32,79,BIOTIN,45,,,
33,32,0,BSA,0,,,
33,32,1,BSA,0,,,
33,32,6,BSA,1,,,
33,32,7,BSA,1,,,
33,32,8,BSA,1,,,
33,32,9,BSA,1,,,
33,32,14,BSA,2,,,
33,32,15,BSA,2,,,
33,32,24,THC,9,,,
33,32,25,THC,9,,,
33,32,30,THC,11,,,
33,32,31,THC,11,,,
33,32,32,THC,12,,,
33,33,33,THC,13,,,
33,33,38,THC,15,,,
33,33,39,THC,15,,,
33,33,44,BSA,8,,,
33,33,64,BIOTIN,37,,,
33,33,65,BIOTIN,38,,,
33,33,69,THC,27,,,
33,33,70,BIOTIN,41,,,
33,33,71,BIOTIN,42,,,
33,33,72,BIOTIN,42,,,
33,33,73,BIOTIN,43,,,
